Customer,Chosen,Price1,Feature1,Display1,Price2,Feature2,Display2,Price3,Feature3,Display3
126,2,0.68,0,0,0.58,1,1,0.68,0,0
126,2,0.59,0,0,0.59,0,0,0.59,0,0
126,2,0.59,0,0,0.49,1,0,0.59,0,0
126,2,0.59,0,0,0.49,0,0,0.59,0,0
126,2,0.59,0,0,0.49,1,0,0.59,0,0
126,2,0.59,0,0,0.49,0,0,0.59,0,0
126,2,0.69,0,0,0.49,1,0,0.69,0,0
126,1,0.49,1,0,0.59,0,0,0.49,1,0
126,2,0.59,0,0,0.48,1,0,0.59,0,0
126,1,0.49,1,0,0.59,0,0,0.49,1,0
126,2,0.59,0,0,0.58,1,0,0.59,0,0
126,2,0.59,0,0,0.59,0,0,0.59,0,0
126,2,0.59,0,0,0.49,1,0,0.59,0,0
126,2,0.59,0,0,0.49,0,0,0.59,0,0
127,1,0.68,0,0,0.79,0,0,0.68,0,0
127,1,0.68,1,0,0.68,0,0,0.68,1,0
127,2,0.59,0,0,0.59,0,0,0.59,0,0
127,2,0.59,0,0,0.49,1,0,0.59,0,0
127,2,0.69,0,0,0.49,0,0,0.69,0,0
127,1,0.49,1,0,0.59,0,0,0.49,1,0
127,1,0.49,0,0,0.59,0,0,0.49,0,0
127,1,0.59,0,0,0.59,0,0,0.59,0,0
127,2,0.59,0,0,0.48,1,1,0.59,0,0
127,1,0.59,0,0,0.59,0,0,0.59,0,0
127,1,0.49,1,0,0.59,0,0,0.49,1,0
127,2,0.59,0,0,0.49,1,0,0.59,0,0
127,1,0.59,0,0,0.49,1,0,0.59,0,0
128,1,0.54,1,0,0.73,0,0,0.54,1,0
128,1,0.56,0,0,0.79,0,0,0.56,0,0
128,1,0.58,1,0,0.69,0,0,0.58,1,0
128,1,0.49,1,0,0.59,0,0,0.49,1,0
128,1,0.49,0,0,0.59,0,0,0.49,0,0
130,1,0.56,1,0,0.79,0,0,0.56,1,0
130,2,0.69,0,0,0.69,0,0,0.69,0,0
130,2,0.69,0,0,0.49,1,0,0.69,0,0
131,2,0.69,0,0,0.69,0,0,0.69,0,0
132,1,0.68,1,0,0.69,0,0,0.68,1,0
133,1,0.68,0,0,0.79,0,0,0.68,0,0
133,2,0.68,0,0,0.54,1,0,0.68,0,0
133,2,0.68,0,0,0.79,0,0,0.68,0,0
133,2,0.68,0,0,0.49,1,0,0.68,0,0
133,2,0.68,0,0,0.55,0,1,0.68,0,0
133,2,0.68,0,0,0.68,0,0,0.68,0,0
133,2,0.68,0,0,0.68,0,0,0.68,0,0
133,2,0.59,0,0,0.49,1,0,0.59,0,0
133,2,0.59,0,0,0.59,0,0,0.59,0,0
133,2,0.59,0,0,0.59,0,0,0.59,0,0
134,1,0.68,0,0,0.79,0,0,0.68,0,0
134,1,0.56,1,0,0.79,0,0,0.56,1,0
134,1,0.54,1,0,0.79,0,0,0.54,1,0
134,2,0.69,0,0,0.69,0,0,0.69,0,0
134,2,0.68,0,0,0.68,0,0,0.68,0,0
134,1,0.68,0,0,0.68,0,0,0.68,0,0
134,2,0.68,0,0,0.54,1,1,0.68,0,0
134,2,0.59,0,0,0.59,0,0,0.59,0,0
135,3,0.58,0,0,0.68,0,0,0.58,0,0
135,2,0.68,0,0,0.49,0,0,0.68,0,0
135,2,0.59,0,0,0.48,0,0,0.59,0,0
135,2,0.59,0,0,0.49,0,0,0.59,0,0
136,2,0.69,0,0,0.68,0,0,0.69,0,0
137,3,0.56,1,0,0.79,0,0,0.56,1,0
137,1,0.56,1,0,0.79,0,0,0.56,1,0
137,3,0.56,1,0,0.79,0,0,0.56,1,0
137,1,0.56,0,0,0.79,0,0,0.56,0,0
137,3,0.54,0,0,0.73,0,0,0.54,0,0
137,2,0.69,0,0,0.54,1,0,0.69,0,0
137,1,0.67,1,0,0.69,0,0,0.67,1,0
137,2,0.69,0,0,0.58,1,0,0.69,0,0
137,2,0.69,0,0,0.68,1,0,0.69,0,0
137,1,0.69,0,1,0.68,0,0,0.69,0,1
137,1,0.58,0,0,0.68,0,0,0.58,0,0
137,2,0.68,0,0,0.79,0,0,0.68,0,0
137,1,0.68,0,0,0.79,0,0,0.68,0,0
137,2,0.59,0,0,0.58,0,0,0.68,0,0
137,2,0.59,0,0,0.49,1,0,0.59,0,0
137,2,0.69,0,0,0.49,0,0,0.69,0,0
137,1,0.49,1,0,0.59,0,0,0.49,1,0
137,2,0.59,0,0,0.48,1,1,0.59,0,0
137,1,0.59,0,0,0.59,0,0,0.59,0,0
137,1,0.59,1,0,0.59,0,0,0.59,1,0
137,1,0.59,0,0,0.59,0,0,0.59,0,0
138,2,0.59,0,0,0.59,0,0,0.59,0,0
139,2,0.59,0,0,0.59,0,0,0.59,0,0
140,2,0.68,0,0,0.66,1,0,0.68,0,0
140,2,0.59,0,0,0.48,1,0,0.59,0,0
141,1,0.55,1,0,0.68,0,0,0.55,1,0
141,2,0.68,0,0,0.79,0,0,0.68,0,0
141,1,0.55,1,0,0.79,0,0,0.55,1,0
141,2,0.68,0,0,0.55,1,0,0.68,0,0
141,2,0.59,0,0,0.59,0,0,0.59,0,0
141,2,0.59,0,0,0.48,1,0,0.59,0,0
141,2,0.59,0,0,0.48,1,0,0.59,0,0
141,1,0.59,0,0,0.59,0,0,0.59,0,0
141,2,0.59,0,0,0.49,1,0,0.59,0,0
142,3,0.68,0,0,0.68,0,0,0.68,0,0
142,3,0.68,0,0,0.68,0,0,0.68,0,0
142,3,0.68,0,0,0.68,0,1,0.68,0,0
142,3,0.68,0,1,0.68,0,0,0.68,0,0
142,3,0.68,0,0,0.68,0,0,0.68,0,0
142,3,0.69,0,0,0.49,1,0,0.69,0,0
142,3,0.59,0,0,0.59,0,0,0.59,0,0
143,3,0.49,1,0,0.59,0,0,0.49,1,0
143,3,0.58,0,0,0.59,0,0,0.58,0,0
143,3,0.59,0,0,0.59,1,0,0.59,0,0
143,3,0.59,0,0,0.59,0,0,0.59,0,0
144,3,0.54,1,0,0.79,0,0,0.54,1,0
144,3,0.58,0,0,0.59,0,0,0.58,0,0
145,2,0.79,0,0,0.58,1,0,0.79,0,0
145,1,0.68,0,0,0.68,0,0,0.68,0,0
145,2,0.69,0,0,0.79,0,0,0.69,0,0
145,2,0.68,1,0,0.68,0,0,0.68,0,0
145,1,0.69,0,0,0.68,0,0,0.69,0,0
145,1,0.69,0,0,0.58,1,0,0.69,0,0
145,2,0.59,0,0,0.48,1,0,0.59,0,0
145,1,0.58,0,0,0.59,0,0,0.58,0,0
146,3,0.79,0,0,0.79,0,0,0.79,0,0
146,1,0.68,1,0,0.79,0,0,0.68,1,0
146,1,0.79,0,0,0.79,0,0,0.79,0,0
146,1,0.58,1,0,0.79,0,0,0.58,1,0
146,2,0.69,0,0,0.79,0,0,0.69,0,0
146,1,0.59,0,0,0.59,0,0,0.59,0,0
146,3,0.59,0,0,0.59,0,0,0.59,0,0
146,2,0.59,0,0,0.49,1,0,0.59,0,0
146,2,0.69,0,0,0.49,1,0,0.69,0,0
146,1,0.59,0,0,0.59,0,0,0.59,0,0
146,2,0.59,0,0,0.48,1,0,0.59,0,0
146,2,0.59,0,0,0.48,1,0,0.59,0,0
146,2,0.59,0,0,0.58,1,0,0.59,0,0
146,2,0.59,0,0,0.49,1,0,0.59,0,0
147,2,0.68,0,0,0.79,0,0,0.68,0,0
147,2,0.79,1,0,0.73,0,0,0.79,0,0
147,2,0.69,0,0,0.54,1,0,0.69,0,0
147,2,0.69,0,0,0.68,1,0,0.69,0,0
147,1,0.68,1,0,0.68,0,0,0.68,1,0
147,2,0.68,0,0,0.66,1,0,0.68,0,0
147,2,0.68,0,0,0.79,0,0,0.68,0,0
147,2,0.68,0,0,0.59,1,0,0.68,0,0
147,2,0.59,0,0,0.48,1,0,0.59,0,0
148,2,0.68,0,0,0.49,1,0,0.68,0,0
148,2,0.68,0,0,0.59,1,1,0.68,0,0
148,2,0.59,0,0,0.59,0,0,0.59,0,0
148,2,0.59,0,0,0.49,1,0,0.59,0,0
148,2,0.49,1,0,0.59,0,0,0.49,1,0
149,2,0.68,0,0,0.69,0,0,0.68,0,0
149,1,0.68,0,0,0.69,0,0,0.68,0,0
149,2,0.69,0,0,0.55,0,0,0.69,0,0
150,1,0.49,1,0,0.59,0,0,0.49,1,0
151,2,0.69,0,0,0.68,0,0,0.69,0,0
151,2,0.69,0,0,0.58,0,0,0.69,0,0
151,2,0.59,0,0,0.49,0,0,0.59,0,0
151,2,0.69,0,0,0.49,0,0,0.69,0,0
151,2,0.59,0,0,0.48,1,0,0.59,0,0
152,2,0.68,0,1,0.79,0,0,0.68,0,0
152,1,0.67,1,0,0.79,0,0,0.66,0,0
152,1,0.56,1,0,0.56,0,0,0.56,1,0
152,1,0.68,0,0,0.79,0,0,0.68,0,0
152,2,0.68,0,0,0.54,1,0,0.68,0,0
152,2,0.68,0,0,0.79,0,0,0.68,0,0
152,1,0.58,1,0,0.68,0,0,0.58,1,0
152,2,0.68,0,0,0.68,1,1,0.68,0,0
152,2,0.68,0,0,0.68,0,0,0.68,0,0
152,1,0.68,1,0,0.68,0,0,0.68,0,0
152,2,0.68,1,0,0.68,0,0,0.68,0,0
152,2,0.68,0,0,0.68,1,1,0.68,0,0
152,2,0.68,0,0,0.55,0,1,0.68,0,0
152,3,0.68,1,0,0.68,0,0,0.68,1,0
152,2,0.68,0,0,0.68,1,0,0.68,0,0
152,1,0.55,1,0,0.68,0,0,0.55,1,0
152,2,0.69,0,0,0.58,1,0,0.69,0,0
152,2,0.68,0,0,0.54,1,1,0.68,0,0
152,2,0.68,0,0,0.68,0,0,0.68,0,0
152,2,0.59,0,0,0.49,1,0,0.59,0,0
152,2,0.59,0,0,0.58,1,0,0.59,0,0
153,1,0.68,1,0,0.68,0,0,0.68,0,0
153,2,0.69,0,0,0.55,0,0,0.69,0,0
153,2,0.69,0,0,0.68,0,1,0.69,0,0
153,2,0.68,1,0,0.68,0,0,0.68,0,0
153,2,0.55,1,0,0.68,0,0,0.55,1,0
153,2,0.69,0,0,0.68,0,0,0.69,0,0
153,2,0.69,0,0,0.54,0,0,0.69,0,0
153,2,0.69,1,0,0.68,0,0,0.69,0,0
153,2,0.69,0,0,0.59,0,0,0.69,0,0
153,2,0.69,0,0,0.68,1,0,0.69,0,0
153,2,0.69,0,0,0.55,1,0,0.69,0,0
153,2,0.69,0,0,0.58,1,0,0.69,0,0
154,1,0.54,0,0,0.79,0,0,0.54,0,0
155,3,0.68,0,1,0.79,0,0,0.68,0,1
155,3,0.66,1,0,0.79,0,0,0.67,1,0
155,3,0.68,0,0,0.79,0,0,0.68,0,0
155,3,0.56,0,0,0.79,0,0,0.56,0,0
155,3,0.54,0,0,0.79,0,0,0.54,0,0
155,3,0.68,0,0,0.79,0,0,0.68,0,0
155,3,0.56,0,0,0.79,0,0,0.56,0,0
155,3,0.68,0,0,0.79,0,0,0.68,0,0
155,3,0.68,0,0,0.68,0,0,0.68,0,0
155,3,0.68,1,0,0.68,0,0,0.68,1,0
155,3,0.58,1,0,0.68,0,0,0.58,1,0
155,2,0.68,0,0,0.49,1,0,0.68,0,0
155,2,0.68,0,0,0.55,0,0,0.68,0,0
155,2,0.68,0,0,0.68,0,0,0.68,0,0
155,2,0.68,0,0,0.68,0,0,0.68,0,0
155,2,0.59,0,0,0.49,0,0,0.59,0,0
155,2,0.69,0,0,0.49,0,0,0.69,0,0
155,1,0.49,1,0,0.59,0,0,0.49,1,0
156,1,0.79,1,0,0.79,0,0,0.79,0,0
156,1,0.79,0,0,0.79,0,0,0.79,0,0
156,2,0.68,0,0,0.58,1,1,0.68,0,0
156,1,0.68,0,0,0.79,0,0,0.68,0,0
156,1,0.68,0,0,0.68,0,0,0.68,0,0
156,2,0.68,0,0,0.49,0,0,0.68,0,0
156,2,0.68,0,0,0.58,1,0,0.68,0,0
156,2,0.68,0,0,0.54,1,1,0.68,0,0
156,1,0.58,1,0,0.59,0,0,0.58,1,0
156,2,0.59,0,0,0.59,1,0,0.59,0,0
156,2,0.59,0,0,0.58,1,0,0.59,0,0
156,2,0.59,0,0,0.58,0,0,0.59,0,0
156,1,0.59,0,0,0.59,0,0,0.59,0,0
157,2,0.68,0,0,0.58,1,0,0.68,0,0
157,3,0.68,0,0,0.79,0,0,0.68,0,0
157,1,0.68,0,0,0.79,0,0,0.68,0,0
157,3,0.68,0,0,0.79,0,0,0.68,0,0
157,2,0.68,0,0,0.58,1,1,0.68,0,0
157,2,0.68,0,0,0.58,0,0,0.68,0,0
157,3,0.54,1,0,0.79,0,0,0.54,1,0
157,2,0.68,0,0,0.79,0,0,0.68,0,0
157,3,0.68,1,0,0.68,0,1,0.68,1,0
157,1,0.67,1,0,0.68,0,0,0.67,1,0
157,3,0.58,1,0,0.68,0,0,0.58,1,0
157,2,0.68,0,0,0.68,0,0,0.68,0,0
157,3,0.68,0,0,0.68,0,0,0.68,0,0
157,2,0.68,0,0,0.49,1,0,0.68,0,0
157,1,0.68,1,0,0.68,0,1,0.68,1,0
157,2,0.68,0,0,0.55,0,1,0.68,0,0
157,3,0.68,1,0,0.68,0,0,0.68,1,0
157,2,0.68,0,0,0.68,1,0,0.68,0,0
157,3,0.55,1,0,0.68,0,0,0.55,1,0
157,2,0.68,0,0,0.54,1,1,0.68,0,0
157,2,0.68,0,0,0.55,1,0,0.68,0,0
157,2,0.59,0,0,0.58,1,1,0.68,0,0
157,1,0.49,1,0,0.59,0,0,0.49,1,0
157,3,0.49,1,0,0.59,0,0,0.49,1,0
157,3,0.49,1,0,0.59,0,0,0.49,1,0
157,3,0.49,1,0,0.59,0,0,0.49,1,0
157,2,0.59,0,0,0.58,1,0,0.59,0,0
157,1,0.58,1,0,0.59,0,0,0.58,1,0
157,2,0.59,0,0,0.49,1,0,0.59,0,0
158,2,0.59,0,0,0.58,1,0,0.59,0,0
158,2,0.59,0,0,0.49,0,0,0.59,0,0
159,2,0.69,0,0,0.68,0,0,0.69,0,0
159,2,0.69,0,0,0.54,1,0,0.69,0,0
160,1,0.56,0,0,0.79,0,0,0.56,0,0
160,3,0.56,1,0,0.79,0,0,0.56,1,0
160,2,0.79,0,0,0.58,1,0,0.79,0,0
160,3,0.54,1,0,0.79,0,0,0.54,1,0
160,2,0.68,0,0,0.54,0,0,0.68,0,0
160,1,0.67,0,0,0.79,0,0,0.67,0,0
160,1,0.58,0,0,0.79,0,0,0.58,0,0
160,2,0.69,0,0,0.79,0,0,0.69,0,0
160,2,0.69,0,0,0.49,0,0,0.69,0,0
160,1,0.55,0,0,0.68,0,0,0.55,0,0
160,2,0.69,0,0,0.58,0,0,0.69,0,0
160,2,0.69,0,0,0.54,0,0,0.69,0,0
160,2,0.69,0,0,0.68,0,0,0.69,0,0
160,1,0.55,1,0,0.68,0,0,0.55,1,0
160,2,0.69,0,0,0.59,0,0,0.69,0,0
160,2,0.55,0,0,0.55,1,0,0.69,0,0
160,2,0.69,0,0,0.55,1,0,0.69,0,0
160,2,0.69,0,0,0.58,0,0,0.69,0,0
160,2,0.59,0,0,0.58,0,0,0.69,0,0
160,2,0.59,0,0,0.49,0,0,0.59,0,0
160,2,0.69,0,0,0.49,1,0,0.69,0,0
160,1,0.49,0,0,0.59,0,0,0.49,0,0
160,2,0.59,0,0,0.48,0,0,0.59,0,0
160,1,0.49,0,0,0.59,0,0,0.49,0,0
160,2,0.59,0,0,0.48,0,0,0.59,0,0
160,2,0.59,0,0,0.49,0,0,0.59,0,0
161,3,0.56,1,0,0.79,0,0,0.56,1,0
161,3,0.68,0,0,0.68,0,0,0.68,0,0
161,3,0.68,0,0,0.68,0,0,0.68,0,0
161,3,0.68,1,0,0.68,0,1,0.68,1,0
161,3,0.55,1,0,0.68,0,0,0.55,1,0
161,3,0.68,0,0,0.68,0,0,0.68,0,0
162,1,0.68,0,0,0.79,0,0,0.68,0,0
162,2,0.68,0,0,0.54,1,0,0.68,0,0
162,2,0.68,0,0,0.79,0,0,0.68,0,0
162,1,0.68,1,0,0.68,0,0,0.68,1,0
162,2,0.68,0,0,0.49,1,0,0.68,0,0
162,2,0.59,0,0,0.59,0,0,0.59,0,0
163,3,0.68,0,0,0.79,0,0,0.68,0,0
163,3,0.68,1,0,0.69,0,0,0.68,1,0
164,1,0.49,1,0,0.59,0,0,0.49,1,0
164,2,0.59,0,0,0.59,0,0,0.59,0,0
164,1,0.49,1,0,0.59,0,0,0.49,1,0
164,2,0.58,1,0,0.59,0,0,0.58,1,0
164,1,0.58,1,0,0.59,0,0,0.58,1,0
164,1,0.59,0,0,0.58,1,0,0.59,0,0
164,1,0.59,0,0,0.59,0,0,0.59,0,0
165,2,0.68,0,1,0.79,0,0,0.68,0,0
165,3,0.68,0,0,0.79,0,0,0.68,0,0
165,2,0.68,0,0,0.58,1,1,0.68,0,0
165,1,0.54,1,0,0.79,0,0,0.54,1,0
165,3,0.56,0,0,0.79,0,0,0.56,0,0
165,2,0.68,0,0,0.79,0,0,0.68,0,0
165,1,0.67,1,0,0.68,0,0,0.67,1,0
165,1,0.68,1,0,0.68,0,0,0.68,1,0
165,1,0.58,1,0,0.68,0,0,0.58,1,0
165,1,0.68,1,0,0.68,0,0,0.68,1,0
165,2,0.68,0,0,0.49,1,0,0.68,0,0
165,2,0.68,0,0,0.68,1,1,0.68,0,0
165,1,0.68,1,0,0.68,0,1,0.68,1,0
165,2,0.68,0,0,0.55,0,1,0.68,0,0
165,1,0.58,1,0,0.68,0,0,0.58,1,0
165,2,0.68,0,0,0.58,1,0,0.68,0,0
165,2,0.68,0,0,0.68,0,0,0.68,0,0
165,2,0.68,0,0,0.59,1,1,0.68,0,0
165,2,0.68,0,0,0.55,1,0,0.68,0,0
165,2,0.68,0,0,0.55,1,0,0.68,0,0
165,2,0.68,0,0,0.58,1,0,0.68,0,0
165,2,0.59,0,0,0.49,1,0,0.59,0,0
165,2,0.59,0,0,0.49,1,0,0.59,0,0
165,2,0.59,0,0,0.58,1,0,0.59,0,0
166,2,0.59,0,0,0.49,1,1,0.59,0,0
167,1,0.69,0,0,0.55,0,0,0.69,0,0
167,1,0.58,1,0,0.68,0,0,0.58,1,0
167,1,0.68,0,0,0.55,0,0,0.68,0,0
167,1,0.68,0,0,0.68,0,0,0.68,0,0
167,1,0.68,0,0,0.66,1,0,0.68,0,0
167,1,0.68,0,0,0.55,0,0,0.68,0,0
167,3,0.68,0,0,0.55,1,0,0.68,0,0
167,1,0.59,0,0,0.59,0,0,0.59,0,0
167,1,0.59,0,0,0.49,1,0,0.59,0,0
168,3,0.54,0,0,0.73,0,0,0.54,0,0
168,3,0.55,1,0,0.68,0,0,0.55,1,0
168,3,0.55,1,0,0.79,0,0,0.55,1,0
169,1,0.79,0,0,0.79,0,0,0.79,0,0
169,1,0.68,0,0,0.79,0,0,0.68,0,0
169,1,0.67,0,0,0.79,0,0,0.66,0,0
169,1,0.56,1,0,0.79,0,0,0.56,1,0
169,1,0.68,0,0,0.79,0,0,0.68,0,0
169,1,0.68,0,0,0.79,0,0,0.68,0,0
169,2,0.79,0,0,0.73,0,0,0.79,0,0
169,2,0.79,0,0,0.58,0,0,0.79,0,0
169,1,0.54,1,0,0.73,0,0,0.54,1,0
169,1,0.56,1,0,0.73,0,0,0.56,1,0
169,2,0.69,0,0,0.54,1,0,0.69,0,0
169,1,0.69,0,0,0.69,0,0,0.69,0,0
169,2,0.69,0,0,0.69,0,0,0.69,0,0
169,1,0.69,0,0,0.69,0,0,0.69,0,0
169,2,0.79,0,0,0.68,1,0,0.79,0,0
169,2,0.68,0,0,0.68,1,0,0.68,0,0
169,1,0.68,0,0,0.79,0,0,0.68,0,0
169,2,0.69,0,0,0.49,0,0,0.69,0,0
169,1,0.69,0,0,0.59,0,0,0.69,0,0
169,2,0.59,0,0,0.59,0,0,0.59,0,0
169,1,0.59,0,0,0.59,0,0,0.59,0,0
169,2,0.59,0,0,0.48,1,1,0.59,0,0
169,1,0.58,1,0,0.59,0,0,0.58,1,0
169,2,0.59,0,0,0.49,1,0,0.59,0,0
169,1,0.59,0,0,0.59,0,0,0.59,0,0
170,3,0.69,0,0,0.69,0,0,0.69,0,0
171,2,0.69,0,0,0.68,1,0,0.69,0,0
171,2,0.69,0,0,0.68,0,0,0.69,0,0
171,2,0.59,0,0,0.49,0,1,0.59,0,0
172,1,0.68,1,0,0.79,0,0,0.68,0,0
172,1,0.79,0,0,0.79,0,0,0.79,0,0
172,2,0.79,0,0,0.58,1,0,0.79,0,0
172,1,0.79,0,0,0.79,0,0,0.79,0,0
172,1,0.67,1,0,0.79,0,0,0.66,1,0
172,1,0.68,0,0,0.68,1,0,0.68,0,0
172,2,0.68,0,0,0.68,0,0,0.68,0,0
172,1,0.56,1,0,0.79,0,0,0.56,1,0
172,2,0.79,0,0,0.58,1,0,0.79,0,0
172,1,0.56,0,0,0.79,0,0,0.56,0,0
172,2,0.68,0,0,0.69,0,0,0.68,0,0
172,1,0.79,0,0,0.79,0,0,0.79,0,0
172,1,0.79,0,0,0.79,0,0,0.79,0,0
172,2,0.69,0,0,0.79,0,0,0.79,0,0
172,2,0.69,0,0,0.55,0,0,0.69,0,0
172,1,0.69,0,0,0.68,0,0,0.69,0,0
172,2,0.69,0,0,0.58,1,0,0.69,0,0
172,1,0.69,0,0,0.68,0,0,0.69,0,0
172,2,0.69,0,0,0.54,1,0,0.69,0,0
172,2,0.69,0,0,0.68,0,0,0.69,0,0
172,2,0.69,0,0,0.59,1,0,0.69,0,0
172,2,0.68,0,0,0.55,1,0,0.68,0,0
172,2,0.69,0,0,0.55,1,0,0.69,0,0
172,2,0.69,0,0,0.58,1,0,0.69,0,0
172,2,0.59,0,0,0.49,1,0,0.59,0,0
172,2,0.69,0,0,0.59,0,0,0.69,0,0
172,2,0.59,0,0,0.48,1,0,0.59,0,0
172,2,0.59,0,0,0.58,1,0,0.59,0,0
172,2,0.59,0,0,0.49,1,0,0.59,0,0
173,2,0.69,0,0,0.69,0,0,0.69,0,0
173,2,0.69,0,0,0.49,1,0,0.69,0,0
173,3,0.55,1,0,0.79,0,0,0.55,1,0
173,2,0.59,0,0,0.49,1,1,0.59,0,0
174,2,0.59,0,0,0.59,1,0,0.59,0,0
174,2,0.59,0,0,0.58,1,0,0.59,0,0
175,3,0.79,0,0,0.79,0,0,0.79,0,0
175,3,0.68,1,0,0.68,0,0,0.68,1,0
175,3,0.69,0,0,0.59,0,0,0.69,0,0
175,3,0.59,0,0,0.59,0,0,0.59,0,0
175,3,0.59,0,0,0.59,0,0,0.59,0,0
175,1,0.59,0,0,0.59,0,0,0.59,0,0
176,3,0.56,0,0,0.79,0,0,0.56,0,0
176,2,0.69,0,0,0.68,1,0,0.69,0,0
176,2,0.69,0,0,0.69,0,0,0.69,0,0
176,2,0.69,0,0,0.49,1,0,0.69,0,0
176,1,0.69,0,1,0.68,0,0,0.69,0,1
176,2,0.79,0,0,0.68,0,0,0.79,0,0
176,1,0.68,0,0,0.55,0,0,0.68,0,0
176,2,0.68,0,0,0.58,0,0,0.68,0,0
176,2,0.68,0,0,0.54,1,0,0.68,0,0
176,2,0.59,0,0,0.49,0,1,0.59,0,0
176,2,0.59,0,0,0.58,1,0,0.59,0,0
177,2,0.69,0,0,0.69,0,0,0.69,0,0
177,3,0.68,0,1,0.68,0,0,0.68,0,0
177,1,0.68,0,0,0.68,0,0,0.68,0,0
179,1,0.68,1,0,0.79,0,0,0.68,0,0
179,3,0.68,0,0,0.68,0,0,0.68,0,0
179,1,0.54,0,0,0.79,0,0,0.54,0,0
179,1,0.56,1,0,0.79,0,0,0.56,1,0
179,1,0.69,1,0,0.68,0,0,0.69,1,0
179,1,0.68,1,0,0.68,0,0,0.68,1,0
179,1,0.55,1,0,0.68,0,0,0.55,1,0
179,1,0.69,0,0,0.68,0,0,0.69,0,0
179,1,0.69,0,0,0.49,1,0,0.69,0,0
179,1,0.49,1,0,0.59,0,0,0.49,1,0
179,1,0.49,0,0,0.59,0,0,0.49,0,0
180,3,0.68,0,0,0.79,0,0,0.68,0,0
180,2,0.68,0,0,0.79,0,0,0.68,0,0
180,2,0.68,0,0,0.68,0,0,0.68,0,0
180,2,0.68,0,0,0.68,0,0,0.68,0,0
180,2,0.69,0,0,0.58,1,0,0.69,0,0
180,3,0.58,1,0,0.68,0,0,0.58,1,0
180,2,0.69,0,0,0.69,0,0,0.69,0,0
180,2,0.68,1,0,0.68,0,0,0.68,0,0
180,2,0.68,0,0,0.68,0,0,0.68,0,0
180,1,0.68,0,0,0.68,1,0,0.68,0,0
180,2,0.68,0,0,0.54,0,0,0.68,0,0
181,2,0.69,0,0,0.68,0,0,0.69,0,0
182,3,0.68,0,1,0.79,0,0,0.68,0,0
183,1,0.68,0,0,0.79,0,0,0.68,0,0
183,1,0.79,0,0,0.79,1,0,0.79,0,0
183,2,0.68,0,0,0.68,1,0,0.68,0,0
183,2,0.79,0,0,0.58,1,0,0.79,0,0
183,1,0.49,1,0,0.59,0,0,0.49,1,0
184,3,0.56,0,0,0.56,0,0,0.56,0,0
184,3,0.69,0,0,0.68,0,0,0.69,0,0
185,1,0.55,1,0,0.68,0,0,0.55,1,0
186,1,0.55,0,0,0.68,0,1,0.55,0,0
187,1,0.68,1,0,0.79,0,0,0.68,0,0
187,1,0.68,0,0,0.68,0,0,0.68,0,0
188,1,0.49,1,0,0.59,0,0,0.49,1,0
188,2,0.59,0,0,0.59,1,1,0.59,0,0
189,1,0.66,1,0,0.79,0,0,0.66,1,0
189,1,0.68,0,0,0.79,0,0,0.68,0,0
189,1,0.79,0,0,0.73,0,0,0.79,0,0
189,1,0.56,0,0,0.73,0,0,0.56,0,0
189,2,0.69,0,0,0.54,1,0,0.69,0,0
189,1,0.69,0,0,0.69,0,0,0.69,0,0
189,1,0.69,0,0,0.69,0,0,0.69,0,0
189,2,0.69,0,0,0.69,0,0,0.69,0,0
189,2,0.69,0,0,0.69,0,0,0.69,0,0
189,1,0.69,0,0,0.49,1,0,0.69,0,0
189,2,0.68,0,0,0.55,1,0,0.68,0,0
190,1,0.49,1,0,0.59,0,0,0.49,1,0
191,1,0.79,0,0,0.58,0,0,0.79,0,0
191,2,0.68,0,0,0.68,1,0,0.68,0,0
191,1,0.49,1,0,0.59,0,0,0.49,1,0
191,1,0.49,0,0,0.59,0,0,0.49,0,0
191,1,0.59,0,0,0.59,1,0,0.59,0,0
191,2,0.59,0,0,0.49,0,0,0.59,0,0
192,2,0.68,0,0,0.68,0,0,0.68,0,0
192,2,0.68,0,0,0.54,1,0,0.68,0,0
192,2,0.69,0,0,0.68,0,0,0.69,0,0
192,2,0.69,0,0,0.68,0,0,0.69,0,0
192,1,0.55,1,0,0.68,0,0,0.55,1,0
192,1,0.69,0,0,0.55,1,0,0.69,0,0
192,1,0.69,0,0,0.66,1,0,0.69,0,0
192,2,0.59,0,0,0.49,0,0,0.59,0,0
192,1,0.69,0,0,0.59,0,0,0.69,0,0
192,2,0.59,0,0,0.59,0,0,0.59,0,0
192,1,0.49,1,0,0.59,0,0,0.49,1,0
192,1,0.49,0,0,0.59,1,0,0.49,0,0
192,2,0.59,0,0,0.58,0,0,0.59,0,0
193,1,0.68,0,0,0.68,0,0,0.68,0,0
193,1,0.69,1,0,0.59,0,0,0.69,0,0
193,1,0.59,0,0,0.48,1,0,0.59,0,0
193,1,0.59,0,0,0.59,1,1,0.59,0,0
193,2,0.58,1,0,0.59,0,0,0.58,1,0
193,2,0.59,0,0,0.59,1,0,0.59,0,0
194,1,0.56,1,0,0.79,0,0,0.56,1,0
194,2,0.69,0,0,0.54,1,0,0.69,0,0
194,2,0.68,0,0,0.58,1,0,0.68,0,0
194,2,0.69,0,0,0.49,1,0,0.69,0,0
194,1,0.68,1,0,0.68,0,0,0.68,1,0
194,1,0.68,1,0,0.68,0,0,0.68,1,0
