id,v1,v2
177,0.387084913,0.2751224638
177,0.6635509636,0.1494209548
177,1.0086763085,0.3036297398
177,-2.556853432,0.9598929714
177,0.0879513578,0.1738608951
178,-1.330260611,0.9190650102
178,-0.821078428,0.9554530144
178,0.5281189437,0.3687400638
178,2.2936609767,0.2476770171
178,0.1090505103,0.1109765438
178,0.0544944846,0.7722215153
178,0.6246970514,0.3767160454
178,-0.309168231,0.9114241567
178,-1.401790733,0.6479608699
178,1.2784329933,0.2933799835
179,-0.343520469,0.590887985
179,1.4595537254,0.0814364436
179,1.2069993125,0.4460995865
179,-0.164239786,0.5152233143
179,0.6029954838,0.1465614499
179,-0.091650412,0.1942546294
179,1.5120860894,0.7671766448
179,2.3053596567,0.0053642937
179,-0.883286305,0.2530595773
179,-0.395499664,0.272091088
180,-0.56671786,0.8869113265
180,-0.825940521,0.5338934336
180,2.425129897,0.3142632541
180,1.591214545,0.1370864758
180,0.4391711093,0.3000988971
180,-0.178255643,0.3461448254
180,-0.79584572,0.4266126027
180,-0.374759636,0.3503066554
180,-1.201231083,0.9689625301
180,0.6144958357,0.8311761999
181,0.6426134318,0.1860236615
181,-1.269603918,0.7097254054
181,-0.094747036,0.5464800967
181,0.8566111441,0.5688241509
181,1.8833361297,0.561643685
181,1.1355858496,0.5499744278
181,-0.217715086,0.7583804432
181,-0.141645297,0.2104526196
181,-0.60631696,0.8687258646
181,0.5697065651,0.1050235876
182,0.0712060785,0.4213892298
182,-0.89715517,0.9278773674
182,0.7251721695,0.2548401525
182,0.8288997,0.8614460737
182,-1.543531652,0.9686897783
182,-0.697296083,0.7403704853
182,-0.479987448,0.3639534006
182,0.0774343355,0.8547545852
182,-1.096111418,0.8659400702
182,1.343826415,0.9847079725
183,0.2654584302,0.0789198527
183,1.4581496471,0.7553772851
183,1.4455134951,0.1014190875
183,0.3332639381,0.3985524827
183,-0.197058,0.8279999973
183,0.2827153637,0.3666042664
183,0.9266404717,0.0836106688
183,-0.361633422,0.3113773462
183,-1.469837374,0.9895560993
183,0.5357642877,0.0816516299
184,-1.171136507,0.8563622296
184,0.3836237697,0.3020398786
184,0.304915234,0.4142184092
184,1.3437426864,0.4770601389
184,-0.542030962,0.1049915818
184,0.5501943423,0.6971830966
184,-2.721513922,0.5570742104
184,-0.48791809,0.8118308232
184,0.1809398343,0.1927644676
184,-2.979423099,0.8049087305
185,-0.384165081,0.4969774981
185,0.8098091666,0.4893793634
185,-0.385140158,0.2640792435
185,-0.727801875,0.7542307157
185,1.831484471,0.1018179544
185,0.304149747,0.9061763756
185,3.8217055931,0.0347036026
185,-0.95877388,0.9376930031
185,-1.450094995,0.6174801395
185,-0.128044954,0.6668492424
186,0.6814729655,0.1142243352
186,-0.680037808,0.9811618626
186,-0.792177602,0.8254722612
186,-0.025835835,0.2809400225
186,-2.490656837,0.9857174768
186,-1.502134049,0.7931451163
186,-0.002624523,0.3062406286
186,0.4990506662,0.2720712844
186,0.5624609603,0.1588219587
186,0.2278441735,0.106763179
187,1.4561692259,0.6739166797
187,0.4343808384,0.971549443
187,-1.92830969,0.9894825844
187,0.5297659432,0.0188006922
187,-0.587683818,0.102602176
187,0.9306128549,0.219534367
187,-1.224428966,0.9272530581
187,1.2079528882,0.2066119985
187,0.6784987809,0.5342976155
187,1.2749701182,0.4165168509
188,-0.594089909,0.6754601508
188,-0.472660237,0.220202772
188,0.6132356701,0.3381463431
188,0.4200962995,0.2523952258
188,2.0860078093,0.3317823109
188,1.6374838178,0.4004576907
188,-0.069610153,0.1934068791
188,1.120277432,0.6232118018
188,-0.082221257,0.5118202169
188,-1.132362116,0.7345271012
189,1.6161801671,0.2716411633
189,0.6482611108,0.2434219607
189,-1.186356874,0.9428989165
189,-1.135340206,0.0273769135
189,1.2261659723,0.2960200171
189,1.0716329723,0.1067358181
189,-0.1986039,0.1971637878
189,0.3192101512,0.1423100625
189,1.9878252784,0.2418846801
189,1.3271934187,0.9585707392
190,-1.225647354,0.2518007584
190,1.7749555577,0.0242098929
190,-0.53745347,0.2122680918
190,-0.278395031,0.6914034922
190,-2.093378762,0.8006698069
190,-1.470242795,0.2419843363
190,0.6752836592,0.3583169209
190,2.4572977201,0.297421192
190,0.0739633121,0.44375867
190,0.9234911381,0.7425676685
191,1.5802867142,0.3671699773
191,-0.547144103,0.6409848452
191,-0.429959829,0.7461103577
191,-0.228780425,0.5112650364
191,0.0032630146,0.8040108293
191,-1.177768709,0.0748954444
191,2.9369125937,0.7638216916
191,-0.79681458,0.0285122167
191,-2.392350761,0.9463596246
191,-1.757404364,0.9029120244
192,0.8143221007,0.2737901058
192,0.0886478412,0.0478249053
192,-0.187322948,0.4728042644
192,-0.603101686,0.4456081555
192,-0.916711013,0.9320349805
192,-0.153575195,0.9882741347
192,-0.634977524,0.5666362637
192,0.277613089,0.2510495699
192,0.6173460478,0.4474772678
192,0.0158293177,0.9163553463
193,-0.230347178,0.7111156409
193,-0.394604869,0.2109042975
193,-0.123733581,0.8507276568
193,3.4767508884,0.0252399212
193,1.1717393471,0.1827842436
193,1.0583857829,0.1414571568
193,-0.658334013,0.643027122
193,-0.008617806,0.5954875576
193,0.627415624,0.4636041333
193,-0.336232327,0.253216785
194,-0.670489885,0.3576511584
194,0.0906582998,0.8894649641
194,1.530035462,0.0469352855
194,-0.439418993,0.5261817037
194,1.1093283331,0.348438474
194,-0.726230504,0.2334300369
194,0.0284890433,0.693756848
194,2.1696406221,0.0800140174
194,-1.007548314,0.3272197351
194,-0.311003587,0.0594087998
195,1.2445649518,0.4717274799
195,-0.247843007,0.9161661844
195,1.6365720262,0.2818474133
195,0.0862909972,0.4273333253
195,-1.142545734,0.4218133848
195,0.7782151442,0.2942677486
195,2.609993103,0.0372993918
195,-1.3850169,0.5469220628
195,-0.707925427,0.8150981436
195,-0.254571232,0.2334535901
196,-1.516916788,0.8071588472
196,2.462582857,0.1283644755
196,-1.792250375,0.9090653364
196,-0.351819172,0.4303847009
196,-1.702366158,0.7384452446
196,-3.063002879,0.556898555
196,-1.499311719,0.2865607172
196,0.7015340953,0.2987230533
196,-3.706260064,0.651724622
196,0.5308931572,0.6304805333
197,1.4008106269,0.8208844042
197,2.2435073898,0.0784892347
197,-0.22434092,0.2274426898
197,-0.953846066,0.7186226396
197,-1.065136186,0.6217867525
197,-0.26334637,0.1826241641
197,-0.041699704,0.3394014334
197,1.6688007991,0.1070575635
197,0.6435448583,0.002686081
197,2.0463721742,0.5421797845
198,0.6144217336,0.0757349241
198,-0.73642694,0.6282860817
198,1.1990504715,0.1870473475
198,0.2179277943,0.0731926202
198,-0.155269696,0.4390301385
198,3.8507363143,0.2165445128
198,0.3786930628,0.7986444988
198,-0.914968264,0.9903210322
198,-0.777749636,0.8726027882
198,-1.536159333,0.3425302563
199,0.8800582372,0.0028052856
199,0.9435496004,0.566295597
199,1.7820956501,0.3844979482
199,1.913645135,0.4010550712
199,-1.331939453,0.8018381921
199,-2.268569718,0.6105014494
199,-0.959513398,0.5252515611
199,-1.441701589,0.891051406
199,-0.427301023,0.6827302336
199,-0.440575247,0.8194032306
200,0.7764259849,0.524977457
200,-0.608144602,0.710460808
200,0.3803536561,0.0792362928
200,1.4350819197,0.3625803023
200,1.4700192976,0.5244430846
200,0.3847709191,0.9290621387
200,0.4755161987,0.0408642437
200,-0.081820346,0.9290411384
200,0.6123444503,0.7643082262
200,0.9775581091,0.459122021
201,-0.034908177,0.1533142972
201,-0.807359244,0.9463448128
201,1.137504028,0.2913839343
201,0.5135393023,0.499849193
201,0.02441911,0.1994392808
201,0.4013557328,0.199257379
201,0.6323204046,0.4307453904
201,1.6709322062,0.6503344023
201,-1.121084221,0.5600827395
201,-0.158224448,0.4944107898
202,-0.017395746,0.3078898896
202,1.4066943701,0.406230604
202,-0.855288774,0.8743570847
202,0.2418749756,0.6468197017
202,-0.689781901,0.8559051807
202,-0.871478317,0.7464916519
202,0.8020476443,0.8490500356
202,-0.163208238,0.3913668419
202,-1.109884977,0.5688171692
202,-1.194405123,0.9958224874
203,0.6538614149,0.1746695955
203,1.0713756915,0.1965455065
203,-2.216588639,0.8197242351
203,0.6485133079,0.2100287621
203,-2.429505881,0.9900670745
203,-0.859500999,0.6907908398
203,0.5553078512,0.5542959876
203,-1.768098337,0.8347322209
203,-0.018780199,0.3000020586
203,0.902469221,0.2832747904
204,-0.236065519,0.4782355188
204,0.3719654185,0.234410463
204,0.7646415009,0.3791883622
204,2.0390113594,0.106772095
204,1.2755351317,0.1099053724
204,-0.244659449,0.7249651452
204,2.4878314125,0.3957023893
204,0.1609417823,0.5676752588
204,1.0325952602,0.2384037782
204,0.2317156034,0.3021777576
205,-0.366034243,0.5924813229
205,0.40189698,0.715380269
205,1.2330478595,0.7675935914
205,2.2577616414,0.0914964118
205,1.8830777,0.6221446551
205,1.2195502217,0.146041377
205,-0.019780177,0.2176473519
205,0.61147217,0.2976607812
205,-0.635776005,0.6467819254
205,-0.672738099,0.5088979884
206,0.8419744057,0.0907703676
206,-0.491242963,0.3584679367
206,-2.003800845,0.9191831923
206,-0.231108828,0.9653926547
206,1.1625001982,0.1444430324
206,0.7486149742,0.6727644539
206,0.0059665803,0.3061022425
206,0.8985011393,0.6851390394
206,1.2687703367,0.3774679487
206,1.478949978,0.2184666289
207,0.1963442996,0.7846054848
207,-1.298082371,0.7074980641
207,-0.287787442,0.3219039493
207,0.0635938083,0.50431455
207,-2.124880439,0.8211600617
207,1.8580859645,0.0729649468
207,0.4961127557,0.3401754034
207,0.2655515167,0.2883169978
207,0.295282763,0.2543807455
207,-1.23110176,0.5956118105
208,0.4677741106,0.9830222605
208,-1.060605698,0.4977284709
208,-0.72118351,0.9474582691
208,-0.466296974,0.7845790539
208,-2.302199566,0.6798844327
208,1.9838414814,0.1395320236
208,0.3008451506,0.1953869831
208,-0.236345219,0.9303614823
208,-0.259645917,0.3988071705
208,-1.452559314,0.9343238938
209,-0.266838822,0.9817229463
209,0.287113853,0.3287168277
209,1.2880987423,0.006648548
209,-0.088089317,0.7041879849
209,-0.723045702,0.8141324785
209,0.2416452147,0.5787008021
209,-0.881958461,0.9031105595
209,-0.200304932,0.766515606
209,-0.193591311,0.4151690362
209,2.4060717654,0.2056720775
210,-0.587212948,0.1663069772
210,1.323982883,0.0107496046
210,0.8177804674,0.1763501913
210,-0.910809294,0.9080858845
210,-1.080022494,0.1774015255
210,1.4574226483,0.4399028483
210,-0.338973697,0.9433157448
210,-2.034746016,0.5581352848
210,-0.033496975,0.468658258
210,-0.130938638,0.3330034503
211,-1.608615362,0.46478736
211,0.192314706,0.8220175779
211,1.155355168,0.3322770956
211,-1.873118572,0.51829848
211,-0.614175213,0.0871671085
211,-0.750288627,0.8674069177
211,-1.091456715,0.9434429113
211,0.0522530167,0.778236613
211,0.5051691449,0.4815473424
211,-1.371456411,0.4840325445
212,0.614624188,0.2177542812
212,0.6785681906,0.5532437724
212,-1.897958894,0.835328136
212,2.4971977345,0.6613421085
212,-1.073843487,0.9547447683
212,-0.830073333,0.7898663863
212,0.3698858761,0.770403705
212,1.1146884001,0.0361975432
212,-0.32898795,0.4742048324
212,-0.95433869,0.811560173
213,-0.041777621,0.5090521344
213,1.0841385782,0.3315179005
213,-1.406489224,0.3624469546
213,2.1158624011,0.0365027264
213,0.2420174505,0.7286324458
213,-1.020568797,0.9239312643
213,0.6939836515,0.3187722379
213,-0.582447593,0.4983961557
213,-1.244615362,0.8301500337
213,-0.118215188,0.3583022148
214,1.1313817099,0.4460105842
214,0.3688143447,0.6957761509
214,1.2479954203,0.1974259933
214,2.3822151346,0.0122314654
214,2.0001657683,0.8705377569
214,-0.30530017,0.0784360003
214,2.5487083223,0.3127705554
214,-1.736820134,0.9319989867
214,1.2892399835,0.1687106524
214,1.3763590163,0.3046098302
215,-0.44321759,0.3719997953
215,0.3688483137,0.3516498014
215,-1.934699377,0.8002577516
215,-0.320992741,0.9103633808
215,-0.516895355,0.2785136384
215,-0.357968726,0.4599221919
215,0.1885199144,0.8489801548
215,-1.294320646,0.5574006255
215,-0.161299095,0.0554945804
215,0.5805851411,0.5058975031
216,0.6960767526,0.9732537884
216,0.3543711409,0.5402821314
216,0.1336522833,0.459870036
216,-1.490192868,0.9274009233
216,0.7719062769,0.6171189983
216,-1.466869489,0.925383178
216,-0.348022054,0.9120108913
216,-1.030765244,0.4731063682
216,-0.014376901,0.6618996
216,-0.036409129,0.2132921616
217,-0.178244548,0.5100989246
217,-1.132560337,0.3777560444
217,0.0861614869,0.9199822936
217,-0.396755387,0.2646274251
217,-2.024845142,0.3254264646
217,-0.497364442,0.0599969002
217,0.8530404123,0.9815627383
217,-0.980373387,0.1751526236
217,-0.389874733,0.950130458
217,-0.46950506,0.3682352749
218,0.973196148,0.3044442042
218,0.4360479894,0.2626342416
218,-0.034361456,0.7531673465
218,1.2854632284,0.1108101113
218,1.8048802393,0.1671578149
218,-1.335545903,0.9898638199
218,-1.095742701,0.9787231241
218,0.3634071604,0.5610121198
218,-1.664437751,0.4394087896
218,-0.884855313,0.1515681488
219,-1.597937757,0.7677633189
219,-0.461963832,0.8533500004
219,-0.397283126,0.615523726
219,1.3125740567,0.4212718575
219,0.940623021,0.2124060165
219,-0.315917972,0.0524484026
219,0.8568276146,0.0281702127
219,-1.474754618,0.7844009142
219,-0.13398061,0.0919413399
219,2.0237471606,0.1508296822
220,0.1635210296,0.3910730548
220,0.2992650097,0.2146324805
220,0.2560681703,0.0080318777
220,-1.32243577,0.9741528807
220,-0.082377436,0.7129391617
220,0.1471050454,0.5968883734
220,-1.658094856,0.5360869903
220,1.4192621626,0.485784007
220,-0.095093029,0.1913168669
220,-0.478807671,0.3843930766
221,0.4809758393,0.9690806889
221,0.66361198,0.8499005357
221,0.459366387,0.4978591425
221,-0.37760838,0.6451115318
221,-1.381106427,0.5480797219
221,-1.145706715,0.6305487946
221,1.6447103871,0.0659140419
221,-0.370541669,0.4451893859
221,-1.157683989,0.5337445226
221,-0.888058909,0.8983647776
222,-1.465904965,0.7490733702
222,-1.086803841,0.9672219935
222,-0.711112816,0.9353073886
222,-0.044494293,0.5093315893
222,-0.440417156,0.8932097712
222,0.1127043773,0.9319668961
222,-0.935063373,0.6764808109
222,0.709989337,0.5253290183
222,0.317715861,0.8664776962
222,0.426311715,0.338533288
223,-0.966602352,0.4581346193
223,-1.369866196,0.0997775645
223,-0.845387271,0.1448874498
223,-0.248662208,0.5941857009
223,0.7277409595,0.2538812422
223,-1.166246796,0.0580774178
223,-1.330450702,0.4018769937
223,0.7642862912,0.6906657893
223,1.7044907663,0.1358415294
223,1.2246214793,0.2181204097
224,-0.385071898,0.4130280537
224,-0.673923552,0.9979574243
224,-0.365449119,0.4634182907
224,-2.227480997,0.7716023623
224,-0.694325204,0.5830292188
224,0.0930235941,0.3923695029
224,0.1189689717,0.4650401438
224,1.6603352983,0.046753875
224,-0.98598232,0.5723126394
224,0.9903607312,0.1556314743
225,-1.303682702,0.6758760236
225,-0.018651501,0.3114850481
225,0.6922998553,0.5536628927
225,-0.888526778,0.3013210792
225,-0.136990458,0.6170958288
225,0.6067032428,0.2672093964
225,1.3656205981,0.5481966289
225,-1.95693916,0.9215383622
225,-0.74723817,0.9602333894
225,-1.062813115,0.5342330651
226,-0.826788854,0.3713824392
226,0.4128166031,0.4799601736
226,-1.184182501,0.7224957909
226,-1.584576751,0.8825897914
226,0.2768609365,0.6482298787
226,-1.327177177,0.5964133519
226,0.4437222013,0.361620939
226,-0.379085923,0.6920246038
226,1.382388446,0.2553880453
226,-1.09629634,0.5415720472
227,-1.36612746,0.9749118779
227,-2.085998146,0.943460599
227,-0.282462092,0.7046791109
227,-0.646551545,0.5124003238
227,-1.365439976,0.8603240297
227,-0.877507513,0.915641759
227,0.68484426,0.1474511186
227,0.9399474492,0.1224293295
227,0.7955807606,0.6384680502
227,-1.095838008,0.9323419891
228,0.5507872687,0.5539816183
228,1.0363231503,0.246218383
228,2.4916472891,0.2533524089
228,-0.747527556,0.1867996814
228,-0.389161798,0.917580245
228,-1.04035736,0.5570683696
228,-0.485020307,0.8155595445
228,-1.073721752,0.5469665278
228,0.1678564925,0.2384380033
228,-0.536507257,0.5890267126
229,-0.410612792,0.5391333981
229,-1.405967496,0.4767185056
229,0.7618529094,0.2031805186
229,-1.003211746,0.4309828148
229,1.3395594228,0.0701586483
229,-0.178692651,0.1560140621
229,-0.065397334,0.725583339
229,-0.152685524,0.5513186718
229,0.8733447368,0.3753894234
229,-1.209731063,0.8456305158
230,-0.513541304,0.3755296401
230,2.5181205869,0.141909998
230,-0.463964283,0.3861455253
230,-2.249228319,0.7705235718
230,0.0196841461,0.6104766147
230,-0.959550972,0.0953592039
230,1.1758327237,0.3914344303
230,0.3518760998,0.0677245078
230,-0.735328143,0.7567522469
230,0.0115793486,0.5286035577
231,-0.324544772,0.3833841218
231,-0.022425683,0.0475366106
231,1.2219543303,0.0463098996
231,0.9497807576,0.0841578711
231,2.9670466521,0.0520573892
231,-1.524760232,0.5574685165
231,-0.936464166,0.4402008771
231,1.4535877413,0.2971046014
231,-1.816200143,0.6933047859
231,2.4894259241,0.2429597016
232,-0.96447526,0.7531898561
232,0.4225877705,0.2179421644
232,0.0855909302,0.0649674787
232,-1.749059085,0.9832966891
232,-1.364513233,0.3558604132
232,0.3401664235,0.1372649871
232,-3.760793987,0.9478382491
232,-1.103207814,0.818172269
232,-1.713472257,0.966559445
232,-0.296608885,0.1147117895
233,-0.451283276,0.0647761934
233,-0.939308972,0.355192694
233,-0.029682762,0.6675745718
233,-0.840958378,0.6475912065
233,0.1244393107,0.367288178
233,-0.611351897,0.6438967291
233,0.9728469592,0.2929073164
233,-1.744496384,0.9281135215
233,0.1587384305,0.9539573868
233,-1.323410465,0.2687672727
234,-0.925177843,0.3617588321
234,-1.583387384,0.8650167002
234,0.5383377967,0.5720286679
234,-2.017643936,0.697994843
234,1.0452496897,0.0853408371
234,0.2326523511,0.719246772
234,-0.976925382,0.7367785926
234,-0.717916592,0.1843797165
234,-1.2962954,0.9698444018
234,0.2951071816,0.1011697399
235,-0.344902796,0.4773708188
235,-0.387731401,0.8855282738
235,0.8553330905,0.159390661
235,0.286770593,0.1354796733
235,1.1917721536,0.7463444982
235,-0.743195289,0.3700827404
235,0.408780593,0.0560717006
235,-0.245584685,0.1585951746
235,-0.669518161,0.6723330746
235,1.4698478042,0.0654271911
236,-1.488945534,0.5338757469
236,0.4096208765,0.1874693684
236,0.7516583577,0.0447881939
236,2.307151715,0.0233954643
236,-2.256276027,0.6959983905
236,-0.892668741,0.7464529717
236,0.785102575,0.4430647238
236,-0.636167252,0.3683096889
236,0.0952440208,0.4280302005
236,-0.957959601,0.6909566665
237,-0.95220955,0.9879374658
237,0.5417684644,0.191752419
237,0.4360089124,0.4506749946
237,0.0565778358,0.8146751094
237,0.0577430145,0.244167966
237,0.2241145121,0.075280461
237,0.0903412634,0.2971095691
237,1.2660983684,0.019002147
237,0.8526189781,0.4937268563
237,-0.595742667,0.9558614432
238,-0.456010895,0.8686651955
238,-0.42064594,0.5954804307
238,0.7183497772,0.1525994358
238,1.4484046109,0.4633788301
238,1.5648489076,0.2600800447
238,-1.748083748,0.0511338813
238,-0.50967246,0.7967946095
238,1.6654182048,0.1531803408
238,-3.222786166,0.8880363958
238,1.5565079264,0.2454581155
239,-0.193940052,0.3021239598
239,-1.563120028,0.8903988203
239,0.7992827596,0.1031634161
239,1.9024303418,0.0637457795
239,0.5942911512,0.3301511003
239,0.9143501046,0.6558753125
239,-1.1922555,0.5757801913
239,-0.447505959,0.2489931803
239,0.8377773308,0.122855418
239,1.3623891824,0.0753773144
240,0.7471638024,0.1543573989
240,-1.358641098,0.9842544231
240,1.0733869864,0.2030318874
240,-0.098676714,0.3094922981
240,1.1042571207,0.2178327438
240,0.7332947451,0.7493469095
240,1.2935019386,0.1609293051
240,-1.158711575,0.8053760802
240,-1.085416101,0.5660007273
240,-0.746010392,0.4388016017
241,0.0354279742,0.843426288
241,-0.08662211,0.8302105436
241,0.3825549847,0.1279326892
241,0.9879943994,0.221946763
241,-0.233516029,0.1307177251
241,1.7732187171,0.0284677586
241,-0.663556418,0.5203843562
241,0.871646023,0.0864991481
241,0.8204112051,0.2887259481
241,2.2838741508,0.5575286972
242,-0.766653946,0.5340469463
242,1.8850164837,0.7939545055
242,-0.076619372,0.923869831
242,-0.699133201,0.6975427883
242,-0.000907704,0.6454754186
242,-2.387284375,0.653654489
242,-0.294621193,0.6920163765
242,2.6893941173,0.1595480587
242,0.1206742864,0.3493566282
242,-1.472939664,0.2140568347
243,-0.247303534,0.1990872851
243,0.9364480462,0.0071629095
243,-0.693392366,0.8356810766
243,2.6841330595,0.0969536333
243,-1.70101849,0.2135517291
243,-0.309345941,0.3753263314
243,-0.865901969,0.0502227759
243,-0.159012464,0.9566890863
243,-1.706561851,0.5990931003
243,-0.337257068,0.6930622145
244,-0.740603898,0.5650802499
244,-1.196219613,0.7347117242
244,-1.905538731,0.613397938
244,-0.58216997,0.4806648998
244,1.5219436731,0.029439739
244,-1.154292623,0.5923763279
244,0.3616491764,0.329964773
244,-1.258372865,0.9571582507
244,0.1344614049,0.7834371597
244,-4.233215219,0.9163164366
245,2.7696693295,0.1917474271
245,-1.557662507,0.3341137168
245,0.7490875124,0.1614857675
245,0.1612969629,0.452207016
245,0.9376068016,0.1832903135
245,0.3026811427,0.0013560215
245,-0.089514257,0.973358592
245,-0.648329051,0.5979078247
245,-3.10131724,0.8973146285
245,-0.311315288,0.7701154038
246,1.0916423214,0.0121628931
246,-1.073449048,0.5428716515
246,-0.683076746,0.2344662148
246,-0.15559218,0.7440592156
246,-0.579371454,0.8067485075
246,-0.784551223,0.7494871531
246,1.4904449489,0.6470185405
246,1.1704869577,0.0340782511
246,0.7804106957,0.0826678211
246,-0.424243093,0.0476229363
247,-0.779862318,0.6756456614
247,-2.318831566,0.6270869531
247,0.6307537962,0.0180179095
247,-0.060366308,0.2463500007
247,1.5467576135,0.3939956452
247,-0.970354638,0.5218750455
247,1.6835498766,0.0497058616
247,-0.617559004,0.9883500128
247,-0.20761277,0.7378406048
247,1.4961744519,0.0873596152
248,-0.196635296,0.2346657851
248,0.4184833046,0.0462171524
248,-1.499012864,0.8776411372
248,-0.15248635,0.1744752266
248,-1.550107892,0.9318865877
248,0.5906697096,0.5768283357
248,1.4093586787,0.9843134321
248,-0.971937221,0.3389238358
248,1.4743403474,0.104530226
248,-0.051170161,0.1666278495
249,1.3302971356,0.1456979803
249,-0.164186855,0.1811891283
249,0.680752321,0.3781369884
249,-0.098652619,0.5898891136
249,0.2954297141,0.9554164242
249,0.9310644136,0.374240481
249,0.4763553083,0.3413655513
249,0.123421713,0.4457791967
249,-1.205346135,0.5982560472
249,0.4814102948,0.3130568561
250,1.965242143,0.310814677
250,1.5737699975,0.0845492985
250,-1.702155059,0.9665671987
250,0.0614366861,0.5892324832
250,-1.263817387,0.5019269146
250,0.8376324575,0.4755230837
250,-0.629141914,0.6356275518
250,-1.188199696,0.0518442216
250,2.3213304228,0.3855727708
250,0.4358088801,0.4706954879
251,0.1344040523,0.8865512539
251,0.5741790708,0.3892098444
251,-1.191455983,0.6035674911
251,-0.239003457,0.9063211288
251,0.3388977112,0.4193730072
251,-0.629541231,0.6482501727
251,0.1971643167,0.3394970318
251,-2.179384992,0.4378004826
251,-1.155703085,0.7654807753
251,0.9902450602,0.056584185
252,1.137583546,0.5983104201
252,-0.858045356,0.7981573789
252,0.6120177198,0.9805584736
252,-1.105311509,0.2840194773
252,0.8592388558,0.7080065243
252,-0.151910151,0.4799659706
252,0.5573918403,0.1352822972
252,-1.417706107,0.4163168545
252,-1.405817946,0.5340621423
252,0.4424177208,0.2605351192
253,-1.408805219,0.3516242892
253,-1.342117014,0.6260000344
253,0.671642989,0.1122025159
253,-0.397575351,0.21319978
253,1.20130668,0.1656624708
253,0.233530237,0.3828934372
253,1.3155043987,0.3827109381
253,0.9139209535,0.6396142368
253,-1.065446908,0.2763635168
253,0.657995414,0.3003762291
254,0.0712529552,0.1088252347
254,1.8144200407,0.0606950247
254,-1.480801681,0.9793192577
254,-0.998897664,0.4399517255
254,-0.828754853,0.7019558012
254,-1.105037638,0.8165973079
254,-1.591615492,0.9990311298
254,0.2071643366,0.354548399
254,-0.671568113,0.559953369
254,-0.855911304,0.9058687407
255,-1.312665882,0.7053044288
255,0.9589009343,0.5800754673
255,0.3905030013,0.6422120508
255,0.729444507,0.321675453
255,-0.2753081,0.915910955
255,0.2369960006,0.1798555349
255,0.3635305851,0.5426568839
255,0.5619081987,0.266254746
255,0.1355365295,0.3375800784
255,0.2228558908,0.3039211092
256,-0.802652531,0.4262804442
256,-1.054126588,0.6736515922
256,-0.663986286,0.588997653
256,1.7034457923,0.5033118923
256,0.2522393439,0.7237072297
256,-0.429633739,0.8069750074
256,0.8545153591,0.2910905431
256,-1.272360348,0.9963246803
256,-1.062275682,0.0973959603
256,-1.058992134,0.323662941
257,0.3159131689,0.2370822943
257,1.2686380596,0.8977775066
257,1.4657265143,0.326327257
257,-1.645434951,0.9911954626
257,0.6245440431,0.9501850204
257,-0.311236897,0.5818283761
257,0.6094388805,0.47006935
257,0.1752662278,0.7282730871
257,-1.120539235,0.70990891
257,-0.830135091,0.5102536448
258,-0.22565623,0.6018729855
258,1.114792108,0.0429335558
258,-0.755461406,0.7779812737
258,1.1516410708,0.0210192269
258,-0.438518242,0.8499015616
258,2.0001266361,0.3108054573
258,-0.123067882,0.9631130355
258,-1.705501596,0.2443194581
258,-1.268814456,0.7173075907
258,0.1580330156,0.3894723502
259,-0.394445872,0.3601663217
259,0.1150884919,0.7188647956
259,-0.215107894,0.6563851725
259,0.1170363058,0.6057063172
259,-0.848676811,0.5276742822
259,0.5656200762,0.3988549921
259,0.1121519095,0.2912620456
259,-0.529160027,0.8884330815
259,-0.385087346,0.9760322859
259,0.4503987209,0.4137213265
260,-0.470858138,0.2262687987
260,-1.279873656,0.8275103261
260,-0.562536239,0.7194686442
260,-2.338166037,0.8244280665
260,-0.263292565,0.8553840205
260,0.7721571421,0.1801296557
260,1.0097666051,0.1169225011
260,-0.315922788,0.7637332779
260,-0.517720042,0.5869879502
260,1.3381383564,0.1637942545
261,0.1707269862,0.6605379873
261,0.5761234102,0.5494903547
261,-0.906194353,0.7990526272
261,-2.247830054,0.6035687363
261,-0.145388499,0.0365156117
261,-1.063715423,0.2670062442
261,0.0418562127,0.7974762529
261,0.4097106717,0.1692714399
261,-0.651719396,0.5195957238
261,0.2125948574,0.6373138785
262,-0.42149281,0.4011196412
262,-1.206000322,0.6395934595
262,-1.772023661,0.5156501161
262,0.0669932772,0.114307643
262,-0.249368096,0.3491698594
262,-0.753189211,0.4818976002
262,0.1606568763,0.5318166886
262,1.6538360774,0.4697493205
262,0.6642843178,0.2753187331
262,1.7254871218,0.0970730242
263,1.1483803583,0.1673899773
263,0.6179869425,0.3950292563
263,-1.911153304,0.7406022487
263,-0.274788653,0.1196885184
263,-1.271191849,0.9459449723
263,0.0115797986,0.7511360085
263,-0.631603194,0.5342072563
263,-0.221974942,0.5090417431
263,0.0186019797,0.2521275167
263,-0.654216969,0.9383872379
264,-0.392887786,0.8828078946
264,-0.196101641,0.5579458655
264,-1.270008582,0.9365487629
264,-1.33757451,0.5390580653
264,0.3350386217,0.499776595
264,0.5437195014,0.3906470329
264,-1.596012425,0.9525989871
264,1.1300849836,0.3926774824
264,-1.366654976,0.6644258237
264,-0.735828753,0.6696102273
265,1.5909656955,0.395160122
265,-0.310914917,0.1649911507
265,1.8833592973,0.071844033
265,2.1153523337,0.660718263
265,1.0695861266,0.1315254793
265,0.8061489039,0.8629582812
265,-1.532547116,0.8130808807
265,-0.155199481,0.7463265917
